,time_period,roadmap_group,prediction
1688,2018-12-01,S Series-23.8,1217.8987635490682
1689,2019-01-01,S Series-23.8,460.3791691589369
1690,2019-02-01,S Series-23.8,416.3005576910355
1691,2019-03-01,S Series-23.8,332.8627570965698
1692,2019-04-01,S Series-23.8,278.64229970724534
1693,2019-05-01,S Series-23.8,259.41541224390437
1694,2019-06-01,S Series-23.8,199.92886305896693
1695,2019-07-01,S Series-23.8,18.39990083387907
1696,2019-08-01,S Series-23.8,55.44009151784077
1697,2019-09-01,S Series-23.8,46.555851072957886
1698,2019-10-01,S Series-23.8,66.13002509086523
1699,2019-11-01,S Series-23.8,240.25271827989837
1700,2019-12-01,S Series-23.8,189.9025390695374
1701,2020-01-01,S Series-23.8,123.1174929844991
1702,2020-02-01,S Series-23.8,16.411033253352425
1703,2020-03-01,S Series-23.8,146.10750553054464
1704,2020-04-01,S Series-23.8,42.41564912361917
1705,2020-05-01,S Series-23.8,75.5123095627027
1706,2020-06-01,S Series-23.8,126.41531809498531
1707,2020-07-01,S Series-23.8,23.339753711741263
1708,2020-08-01,S Series-23.8,89.62255571705396
1709,2020-09-01,S Series-23.8,126.63950706459121
1710,2020-10-01,S Series-23.8,49.15170617703433
1711,2020-11-01,S Series-23.8,129.23928814041997
1712,2020-12-01,S Series-23.8,257.0628397743695
1713,2021-01-01,S Series-23.8,132.62590926786578
1714,2021-02-01,S Series-23.8,-5.260480685724335
1715,2021-03-01,S Series-23.8,111.10396811193196
1716,2021-04-01,S Series-23.8,-40.76399061873324
1717,2021-05-01,S Series-23.8,-36.32035012249688
1718,2021-06-01,S Series-23.8,-6.430115943820542
1719,2021-07-01,S Series-23.8,-63.92611528799284
1720,2021-08-01,S Series-23.8,-15.44175430789057
1721,2021-09-01,S Series-23.8,16.063965923605558
1722,2021-10-01,S Series-23.8,13.786478877916949
1723,2018-01-01,S2,
1724,2018-02-01,S2,
1725,2018-03-01,S2,
1726,2018-04-01,S2,
1727,2018-05-01,S2,
1728,2018-06-01,S2,
1729,2018-07-01,S2,
1730,2018-08-01,S2,
1731,2018-09-01,S2,
1732,2018-10-01,S2,
1733,2018-11-01,S2,
1734,2018-12-01,S2,
1735,2019-01-01,S2,3631.810501866023
1736,2019-02-01,S2,3414.3705316152586
1737,2019-03-01,S2,2621.655564507373
1738,2019-04-01,S2,3097.11735933257
1739,2019-05-01,S2,1948.1153247272064
1740,2019-06-01,S2,2599.0581362997427
1741,2019-07-01,S2,3532.5047799672266
1742,2019-08-01,S2,2715.924570907056
1743,2019-09-01,S2,2927.133902674721
1744,2019-10-01,S2,1259.3694300680754
1745,2019-11-01,S2,2399.817124735466
1746,2019-12-01,S2,3391.579704446952
1747,2020-01-01,S2,3507.721128403289
1748,2020-02-01,S2,1862.1406598909539
1749,2020-03-01,S2,2626.5158961421325
1750,2020-04-01,S2,2198.871315228141
1751,2020-05-01,S2,2543.4431225809744
1752,2020-06-01,S2,2885.594268686712
1753,2020-07-01,S2,-20.432892292187812
1754,2020-08-01,S2,3524.9104657972157
1755,2020-09-01,S2,1328.070085781468
1756,2020-10-01,S2,1018.1044101265286
1757,2020-11-01,S2,1396.4714444686858
1758,2020-12-01,S2,2383.2944959433476
1759,2021-01-01,S2,2204.787842679921
1760,2021-02-01,S2,3892.08270491502
1761,2021-03-01,S2,3051.171957408085
1762,2021-04-01,S2,2007.0074876410404
1763,2021-05-01,S2,1943.987441097453
1764,2021-06-01,S2,1138.6215371685485
1765,2021-07-01,S2,1087.7323126415527
1766,2021-08-01,S2,3848.100604754246
1767,2021-09-01,S2,4265.030286426087
1768,2021-10-01,S2,3002.429067490429
1769,2021-11-01,S2,4299.183364282349
1770,2018-01-01,S4,
1771,2018-02-01,S4,
1772,2018-03-01,S4,
1773,2018-04-01,S4,
1774,2018-05-01,S4,
1775,2018-06-01,S4,
1776,2018-07-01,S4,
1777,2018-08-01,S4,
1778,2018-09-01,S4,
1779,2018-10-01,S4,
1780,2018-11-01,S4,
1781,2018-12-01,S4,
1782,2019-01-01,S4,835.1592761537232
1783,2019-02-01,S4,847.8886818467224
1784,2019-03-01,S4,622.9608214764048
1785,2019-04-01,S4,339.0084107656304
1786,2019-05-01,S4,639.5835611821461
1787,2019-06-01,S4,740.3900873839566
1788,2019-07-01,S4,663.8100180152261
1789,2019-08-01,S4,600.9914811904061
1790,2019-09-01,S4,460.40055669345713
1791,2019-10-01,S4,586.8631073767766
1792,2019-11-01,S4,663.8637756901372
1793,2019-12-01,S4,850.4811288269741
1794,2020-01-01,S4,746.6602944780893
1795,2020-02-01,S4,721.192296569785
1796,2020-03-01,S4,716.2281791763753
1797,2020-04-01,S4,886.5604567678325
1798,2020-05-01,S4,940.5542761910203
1799,2020-06-01,S4,1323.3597025968343
1800,2020-07-01,S4,1390.7712859563128
1801,2020-08-01,S4,1274.4721260093054
1802,2020-09-01,S4,1341.0169073415416
1803,2020-10-01,S4,1713.7848411648142
1804,2020-11-01,S4,1524.638649232184
1805,2020-12-01,S4,1624.310665751855
1806,2021-01-01,S4,1585.713205781606
1807,2021-02-01,S4,1440.50613771879
1808,2021-03-01,S4,1441.6307294893638
1809,2021-04-01,S4,990.2300385693617
1810,2021-05-01,S4,928.447385429396
1811,2021-06-01,S4,988.1066669146192
1812,2021-07-01,S4,718.1305072766531
1813,2021-08-01,S4,820.2787760911012
1814,2021-09-01,S4,1512.919285112532
1815,2021-10-01,S4,-119.89513799264624
1816,2021-11-01,S4,424.77343956579824
1817,2018-01-01,S6,
1818,2018-02-01,S6,
1819,2018-03-01,S6,
1820,2018-04-01,S6,
1821,2018-05-01,S6,
1822,2018-06-01,S6,
1823,2018-07-01,S6,
1824,2018-08-01,S6,
1825,2018-09-01,S6,
1826,2018-10-01,S6,
1827,2018-11-01,S6,
1828,2018-12-01,S6,
1829,2019-01-01,S6,855.0888189629171
1830,2019-02-01,S6,345.79486006288573
1831,2019-03-01,S6,166.59156984169135
1832,2019-04-01,S6,119.98724196698691
1833,2019-05-01,S6,381.6952801009942
1834,2019-06-01,S6,591.1062106490408
1835,2019-07-01,S6,458.21576177624365
1836,2019-08-01,S6,703.9111496266336
1837,2019-09-01,S6,871.6621922948376
1838,2019-10-01,S6,833.7570149240202
1839,2019-11-01,S6,702.9522007077314
1840,2019-12-01,S6,858.0970274746165
1841,2020-01-01,S6,469.0861929040858
1842,2020-02-01,S6,393.5135734513314
1843,2020-03-01,S6,347.66942714852274
1844,2020-04-01,S6,712.1810439707124
1845,2020-05-01,S6,427.3769101495758
1846,2020-06-01,S6,525.9345703950194
1847,2020-07-01,S6,801.1741743330822
1848,2020-08-01,S6,558.6513159561135
1849,2020-09-01,S6,544.2174996251706
1850,2020-10-01,S6,471.260151264105
1851,2020-11-01,S6,594.702038701331
1852,2020-12-01,S6,373.68874018623103
1853,2021-01-01,S6,330.4542409025948
1854,2021-02-01,S6,301.68175588723244
1855,2021-03-01,S6,289.235296339525
1856,2021-04-01,S6,255.25919106010684
1857,2021-05-01,S6,225.89661881221895
1858,2021-06-01,S6,205.52442005430788
1859,2021-07-01,S6,218.93756621022555
1860,2021-08-01,S6,222.9897301646909
1861,2021-09-01,S6,182.48569937900487
1862,2021-10-01,S6,119.91280239171058
1863,2017-12-01,TC series-6/7-Mainstream,
1864,2018-01-01,TC series-6/7-Mainstream,
1865,2018-02-01,TC series-6/7-Mainstream,
1866,2018-03-01,TC series-6/7-Mainstream,
1867,2018-04-01,TC series-6/7-Mainstream,
1868,2018-05-01,TC series-6/7-Mainstream,
1869,2018-06-01,TC series-6/7-Mainstream,
1870,2018-07-01,TC series-6/7-Mainstream,
1871,2018-08-01,TC series-6/7-Mainstream,
1872,2018-09-01,TC series-6/7-Mainstream,
1873,2018-10-01,TC series-6/7-Mainstream,
1874,2018-11-01,TC series-6/7-Mainstream,
1875,2018-12-01,TC series-6/7-Mainstream,1217.3131087488282
1876,2019-01-01,TC series-6/7-Mainstream,4237.187904764267
1877,2019-02-01,TC series-6/7-Mainstream,1965.5073142538788
1878,2019-03-01,TC series-6/7-Mainstream,580.0183227536295
1879,2019-04-01,TC series-6/7-Mainstream,2887.159090259734
1880,2019-05-01,TC series-6/7-Mainstream,4603.392021397346
1881,2019-06-01,TC series-6/7-Mainstream,2688.5073648262287
1882,2019-07-01,TC series-6/7-Mainstream,1965.0980570562947
1883,2019-08-01,TC series-6/7-Mainstream,4351.206677004302
1884,2019-09-01,TC series-6/7-Mainstream,4812.72243232821
1885,2019-10-01,TC series-6/7-Mainstream,8772.409918893554
1886,2019-11-01,TC series-6/7-Mainstream,7263.042750567961
1887,2019-12-01,TC series-6/7-Mainstream,3911.1257513582873
1888,2020-01-01,TC series-6/7-Mainstream,4044.6989064929658
1889,2020-02-01,TC series-6/7-Mainstream,2982.7075096617195
1890,2020-03-01,TC series-6/7-Mainstream,3623.09322880592
1891,2020-04-01,TC series-6/7-Mainstream,3967.1118029664367
1892,2020-05-01,TC series-6/7-Mainstream,2268.809841108923
1893,2020-06-01,TC series-6/7-Mainstream,4211.602166626064
1894,2020-07-01,TC series-6/7-Mainstream,5951.724044164821
1895,2020-08-01,TC series-6/7-Mainstream,5543.741601390025
1896,2020-09-01,TC series-6/7-Mainstream,8954.011061457279
1897,2020-10-01,TC series-6/7-Mainstream,9972.488524607954
1898,2020-11-01,TC series-6/7-Mainstream,1677.450377435833
1899,2020-12-01,TC series-6/7-Mainstream,5606.662576353166
1900,2021-01-01,TC series-6/7-Mainstream,7589.997524902129
1901,2021-02-01,TC series-6/7-Mainstream,4391.0311144877505
1902,2021-03-01,TC series-6/7-Mainstream,7113.1348098037015
1903,2021-04-01,TC series-6/7-Mainstream,4314.35730533288
1904,2021-05-01,TC series-6/7-Mainstream,7540.529120369893
1905,2021-06-01,TC series-6/7-Mainstream,4367.047557117992
1906,2021-07-01,TC series-6/7-Mainstream,7028.549118541534
1907,2021-08-01,TC series-6/7-Mainstream,3628.272989549908
1908,2021-09-01,TC series-6/7-Mainstream,3460.795753755916
1909,2021-10-01,TC series-6/7-Mainstream,-970.8838841897399
1910,2021-11-01,TC series-6/7-Mainstream,2056.1050838087626
1911,2017-12-01,TC series-8/9-Mainstream,
1912,2018-01-01,TC series-8/9-Mainstream,
1913,2018-02-01,TC series-8/9-Mainstream,
1914,2018-03-01,TC series-8/9-Mainstream,
1915,2018-04-01,TC series-8/9-Mainstream,
1916,2018-05-01,TC series-8/9-Mainstream,
1917,2018-06-01,TC series-8/9-Mainstream,
1918,2018-07-01,TC series-8/9-Mainstream,
1919,2018-08-01,TC series-8/9-Mainstream,
1920,2018-09-01,TC series-8/9-Mainstream,
1921,2018-10-01,TC series-8/9-Mainstream,
1922,2018-11-01,TC series-8/9-Mainstream,
1923,2018-12-01,TC series-8/9-Mainstream,7131.54897306814
1924,2019-01-01,TC series-8/9-Mainstream,4383.06007092335
1925,2019-02-01,TC series-8/9-Mainstream,7301.019512810408
1926,2019-03-01,TC series-8/9-Mainstream,7224.1789359511085
1927,2019-04-01,TC series-8/9-Mainstream,11467.937351541308
1928,2019-05-01,TC series-8/9-Mainstream,5419.574599244101
1929,2019-06-01,TC series-8/9-Mainstream,21231.303929730293
1930,2019-07-01,TC series-8/9-Mainstream,18458.979992327684
1931,2019-08-01,TC series-8/9-Mainstream,14409.12120146131
1932,2019-09-01,TC series-8/9-Mainstream,12947.22947616259
1933,2019-10-01,TC series-8/9-Mainstream,13305.233347582345
1934,2019-11-01,TC series-8/9-Mainstream,12076.16419958405
1935,2019-12-01,TC series-8/9-Mainstream,7592.581139383452
1936,2020-01-01,TC series-8/9-Mainstream,9383.972597294833
1937,2020-02-01,TC series-8/9-Mainstream,7974.41899506964
1938,2020-03-01,TC series-8/9-Mainstream,16651.336457252153
1939,2020-04-01,TC series-8/9-Mainstream,11379.872830988488
1940,2020-05-01,TC series-8/9-Mainstream,13255.416631026721
1941,2020-06-01,TC series-8/9-Mainstream,12021.299851247097
1942,2020-07-01,TC series-8/9-Mainstream,13266.163240799446
1943,2020-08-01,TC series-8/9-Mainstream,15652.098885365695
1944,2020-09-01,TC series-8/9-Mainstream,23441.85545830878
1945,2020-10-01,TC series-8/9-Mainstream,24072.81510405339
1946,2020-11-01,TC series-8/9-Mainstream,12281.539766527116
1947,2020-12-01,TC series-8/9-Mainstream,13946.779436527264
1948,2021-01-01,TC series-8/9-Mainstream,13664.593826736489
1949,2021-02-01,TC series-8/9-Mainstream,16772.350608566474
1950,2021-03-01,TC series-8/9-Mainstream,7965.743060422566
1951,2021-04-01,TC series-8/9-Mainstream,8942.580305724458
1952,2021-05-01,TC series-8/9-Mainstream,7460.885433134991
1953,2021-06-01,TC series-8/9-Mainstream,7919.884818442579
1954,2021-07-01,TC series-8/9-Mainstream,10950.170400361465
1955,2021-08-01,TC series-8/9-Mainstream,16267.211812090503
1956,2021-09-01,TC series-8/9-Mainstream,17484.953982622614
1957,2021-10-01,TC series-8/9-Mainstream,13778.899974851058
1958,2021-11-01,TC series-8/9-Mainstream,9450.739400884335
1959,2017-04-01,TC series-AMD,
1960,2017-05-01,TC series-AMD,
1961,2017-06-01,TC series-AMD,
1962,2017-07-01,TC series-AMD,
1963,2017-08-01,TC series-AMD,
1964,2017-09-01,TC series-AMD,
1965,2017-10-01,TC series-AMD,
1966,2017-11-01,TC series-AMD,
1967,2017-12-01,TC series-AMD,
1968,2018-01-01,TC series-AMD,
1969,2018-02-01,TC series-AMD,
1970,2018-03-01,TC series-AMD,
1971,2018-04-01,TC series-AMD,1079.2271556808187
1972,2018-05-01,TC series-AMD,1618.7267513384131
1973,2018-06-01,TC series-AMD,2569.005316855337
1974,2018-07-01,TC series-AMD,3117.7679949851313
1975,2018-08-01,TC series-AMD,2186.647145170258
1976,2018-09-01,TC series-AMD,1183.564673812622
1977,2018-10-01,TC series-AMD,827.9512380418805
1978,2018-11-01,TC series-AMD,1110.0330967334949
1979,2018-12-01,TC series-AMD,3044.3425953494407
1980,2019-01-01,TC series-AMD,1807.4576063850727
1981,2019-02-01,TC series-AMD,1453.4825653894995
1982,2019-03-01,TC series-AMD,591.3701852903599
1983,2019-04-01,TC series-AMD,1836.9663632607976
1984,2019-05-01,TC series-AMD,1460.711833173382
1985,2019-06-01,TC series-AMD,1926.2724475574425
1986,2019-07-01,TC series-AMD,1144.2556701959215
1987,2019-08-01,TC series-AMD,1227.3408961636633
1988,2019-09-01,TC series-AMD,1405.4235651394658
1989,2019-10-01,TC series-AMD,2021.20932121444
1990,2019-11-01,TC series-AMD,1348.857034213313
1991,2019-12-01,TC series-AMD,1054.6121009956025
1992,2020-01-01,TC series-AMD,1083.5066688745521
1993,2020-02-01,TC series-AMD,571.2017996562188
1994,2020-03-01,TC series-AMD,1115.205885072645
1995,2020-04-01,TC series-AMD,1225.4920098568655
1996,2020-05-01,TC series-AMD,713.3194753457035
1997,2020-06-01,TC series-AMD,937.9673004413794
1998,2020-07-01,TC series-AMD,843.7871308905818
1999,2020-08-01,TC series-AMD,1583.845321975188
2000,2020-09-01,TC series-AMD,2278.392292184421
2001,2020-10-01,TC series-AMD,2241.7056164221985
2002,2020-11-01,TC series-AMD,1492.073268102053
2003,2020-12-01,TC series-AMD,1032.4582856985742
2004,2021-01-01,TC series-AMD,3080.956654020847
2005,2021-02-01,TC series-AMD,3085.7002552649915
2006,2021-03-01,TC series-AMD,3336.218383757609
2007,2021-04-01,TC series-AMD,2909.5023680461004
2008,2021-05-01,TC series-AMD,1810.6005259200733
2009,2021-06-01,TC series-AMD,1303.0702719069984
2010,2021-07-01,TC series-AMD,873.3330707239941
2011,2021-08-01,TC series-AMD,635.379323228832
2012,2021-09-01,TC series-AMD,458.790417953496
2013,2021-10-01,TC series-AMD,518.3492529897296
2014,2021-11-01,TC series-AMD,308.7539787208649
2015,2017-09-01,TC series-Adapter,
2016,2017-10-01,TC series-Adapter,
2017,2017-11-01,TC series-Adapter,
2018,2017-12-01,TC series-Adapter,
2019,2018-01-01,TC series-Adapter,
2020,2018-02-01,TC series-Adapter,
2021,2018-03-01,TC series-Adapter,
2022,2018-04-01,TC series-Adapter,
2023,2018-05-01,TC series-Adapter,
2024,2018-06-01,TC series-Adapter,
2025,2018-07-01,TC series-Adapter,
2026,2018-08-01,TC series-Adapter,
2027,2018-09-01,TC series-Adapter,234.78111292870355
2028,2018-10-01,TC series-Adapter,-196.61469676936792
2029,2018-11-01,TC series-Adapter,-43.651553186848616
2030,2018-12-01,TC series-Adapter,-77.61764292484258
2031,2019-01-01,TC series-Adapter,553.38394266533
2032,2019-02-01,TC series-Adapter,1479.656725070753
2033,2019-03-01,TC series-Adapter,766.4610692792501
2034,2019-04-01,TC series-Adapter,1051.447859003658
2035,2019-05-01,TC series-Adapter,638.2591956167183
2036,2019-06-01,TC series-Adapter,404.2330064548657
2037,2019-07-01,TC series-Adapter,12.264862467342198
2038,2019-08-01,TC series-Adapter,320.83366367021404
2039,2019-09-01,TC series-Adapter,209.39220846318506
2040,2019-10-01,TC series-Adapter,76.65164791061177
2041,2019-11-01,TC series-Adapter,380.7984827211779
2042,2019-12-01,TC series-Adapter,226.39068247954404
2043,2020-01-01,TC series-Adapter,110.91174735933174
2044,2020-02-01,TC series-Adapter,56.34150165598009
2045,2020-03-01,TC series-Adapter,61.341197617623564
2046,2020-04-01,TC series-Adapter,35.784704300735385
2047,2020-05-01,TC series-Adapter,21.274966713757934
2048,2020-06-01,TC series-Adapter,7.785374733608183
2049,2020-07-01,TC series-Adapter,1.2034306775863541
2050,2020-08-01,TC series-Adapter,-3.4753792572499798
2051,2020-09-01,TC series-Adapter,-4.304312124373499
2052,2020-10-01,TC series-Adapter,-4.004034049368904
2053,2020-11-01,TC series-Adapter,19.840855934459107
2054,2020-12-01,TC series-Adapter,6.978140579748228
2055,2021-01-01,TC series-Adapter,5.814881272034597
2056,2021-02-01,TC series-Adapter,1.6979987684722886
2057,2021-03-01,TC series-Adapter,1.482810662891442
2058,2021-04-01,TC series-Adapter,-12.54426994251111
2059,2021-05-01,TC series-Adapter,-7.2147475521104205
2060,2021-06-01,TC series-Adapter,-3.8174881058250705
2061,2021-07-01,TC series-Adapter,-0.5848238714230973
2062,2021-08-01,TC series-Adapter,-7.3048723871474195
2063,2021-09-01,TC series-Adapter,3.8138141932056016
2064,2021-10-01,TC series-Adapter,4.1896203972306765
2065,2017-01-01,U Series-27,
2066,2017-02-01,U Series-27,
2067,2017-03-01,U Series-27,
2068,2017-04-01,U Series-27,
2069,2017-05-01,U Series-27,
2070,2017-06-01,U Series-27,
2071,2017-07-01,U Series-27,
2072,2017-08-01,U Series-27,
2073,2017-09-01,U Series-27,
2074,2017-10-01,U Series-27,
2075,2017-11-01,U Series-27,
2076,2017-12-01,U Series-27,
2077,2018-01-01,U Series-27,236.0051785207781
2078,2018-02-01,U Series-27,230.28583299380736
2079,2018-03-01,U Series-27,207.0214667943234
2080,2018-04-01,U Series-27,262.52301448340046
2081,2018-05-01,U Series-27,590.0907159306397
2082,2018-06-01,U Series-27,238.60721710639876
2083,2018-07-01,U Series-27,237.35931761339347
2084,2018-08-01,U Series-27,200.11939666695676
2085,2018-09-01,U Series-27,234.23956283498453
2086,2018-10-01,U Series-27,156.95925371949892
2087,2018-11-01,U Series-27,45.86729487499461
2088,2018-12-01,U Series-27,95.6134285652755
2089,2019-01-01,U Series-27,168.03090483631087
2090,2019-02-01,U Series-27,161.97996225859137
2091,2019-03-01,U Series-27,206.38231154002716
2092,2019-04-01,U Series-27,132.17263307276565
2093,2019-05-01,U Series-27,189.2483256886944
2094,2019-06-01,U Series-27,237.4420789005274
2095,2019-07-01,U Series-27,17.599139407132537
2096,2019-08-01,U Series-27,10.677465709810983
2097,2019-09-01,U Series-27,26.105341629115628
2098,2019-10-01,U Series-27,-10.091671535998191
2099,2019-11-01,U Series-27,-20.29705201955935
2100,2019-12-01,U Series-27,18.61874425077169
2101,2020-01-01,U Series-27,20.39445401938872
2102,2020-02-01,U Series-27,-1.7054066753460524
2103,2020-03-01,U Series-27,34.58392021165026
2104,2020-04-01,U Series-27,-10.731150552793874
2105,2020-05-01,U Series-27,22.85359669865315
2106,2020-06-01,U Series-27,61.69745766596391
2107,2020-07-01,U Series-27,-24.251107527989888
2108,2020-08-01,U Series-27,-14.172110776392534
2109,2020-09-01,U Series-27,-0.7853385449988153
2110,2020-10-01,U Series-27,-11.867510125509888
2111,2020-11-01,U Series-27,-12.06633055619361
2112,2020-12-01,U Series-27,8.088612469105154
2113,2021-01-01,U Series-27,7.709141094676015
2114,2021-02-01,U Series-27,-2.774953435334365
2115,2021-03-01,U Series-27,15.028186827496468
2116,2021-04-01,U Series-27,-6.3628940528987705
2117,2021-05-01,U Series-27,10.12043783120037
2118,2021-06-01,U Series-27,29.488898689286707
2119,2021-07-01,U Series-27,-12.597171431764371
2120,2021-08-01,U Series-27,-7.791521122754958
2121,2021-09-01,U Series-27,1.4318644089683579
2122,2021-10-01,U Series-27,-7.502921431947751
2123,2018-01-01,X2,
2124,2018-02-01,X2,
2125,2018-03-01,X2,
2126,2018-04-01,X2,
2127,2018-05-01,X2,
2128,2018-06-01,X2,
2129,2018-07-01,X2,
2130,2018-08-01,X2,
2131,2018-09-01,X2,
2132,2018-10-01,X2,
2133,2018-11-01,X2,
2134,2018-12-01,X2,
2135,2019-01-01,X2,17081.103565759036
2136,2019-02-01,X2,11840.361533515297
2137,2019-03-01,X2,8620.825137508862
2138,2019-04-01,X2,8671.67693766611
2139,2019-05-01,X2,9716.368551146055
2140,2019-06-01,X2,8444.51995175865
2141,2019-07-01,X2,8060.06040717324
2142,2019-08-01,X2,7921.360812209812
2143,2019-09-01,X2,9899.095723668766
2144,2019-10-01,X2,14374.210031611647
2145,2019-11-01,X2,22814.722563561634
2146,2019-12-01,X2,31003.89021286231
2147,2020-01-01,X2,15785.146260592519
2148,2020-02-01,X2,12956.558587148374
2149,2020-03-01,X2,15308.263178954547
2150,2020-04-01,X2,16957.756545531185
2151,2020-05-01,X2,14545.58238363798
2152,2020-06-01,X2,14919.889884916076
2153,2020-07-01,X2,12863.744290932034
2154,2020-08-01,X2,14009.07729075425
2155,2020-09-01,X2,23639.984234460695
2156,2020-10-01,X2,15383.781557352006
2157,2020-11-01,X2,23612.820612125302
2158,2020-12-01,X2,-5356.440310670783
2159,2021-01-01,X2,11355.376185883017
2160,2021-02-01,X2,9180.57152919798
2161,2021-03-01,X2,8526.641744291075
2162,2021-04-01,X2,8047.114622758939
2163,2021-05-01,X2,4202.581468794402
2164,2021-06-01,X2,7785.436154784873
2165,2021-07-01,X2,8833.131227379601
2166,2021-08-01,X2,11615.137356308594
2167,2021-09-01,X2,11294.687038394928
2168,2021-10-01,X2,9881.46717259404
2169,2021-11-01,X2,9145.456779400402
2170,2016-12-01,X4,
2171,2017-01-01,X4,
2172,2017-02-01,X4,
2173,2017-03-01,X4,
2174,2017-04-01,X4,
2175,2017-05-01,X4,
2176,2017-06-01,X4,
2177,2017-07-01,X4,
2178,2017-08-01,X4,
2179,2017-09-01,X4,
2180,2017-10-01,X4,
2181,2017-11-01,X4,
2182,2017-12-01,X4,3151.7929875997725
2183,2018-01-01,X4,4215.474519691985
2184,2018-02-01,X4,3400.959066120601
2185,2018-03-01,X4,2336.5895027115225
2186,2018-04-01,X4,9667.180348619626
2187,2018-05-01,X4,20849.546692974607
2188,2018-06-01,X4,12228.534081629454
2189,2018-07-01,X4,8059.495258762462
2190,2018-08-01,X4,7370.664939750417
2191,2018-09-01,X4,6462.223635133412
2192,2018-10-01,X4,4425.0253714598075
2193,2018-11-01,X4,3562.09192173442
2194,2018-12-01,X4,1957.1742832394234
2195,2019-01-01,X4,2858.7032602384606
2196,2019-02-01,X4,1187.9687336209226
2197,2019-03-01,X4,2318.122060636657
2198,2019-04-01,X4,1784.5272762978962
2199,2019-05-01,X4,2101.6697957129145
2200,2019-06-01,X4,2160.468074409216
2201,2019-07-01,X4,3536.835918321341
2202,2019-08-01,X4,4167.436564630977
2203,2019-09-01,X4,697.4133289171536
2204,2019-10-01,X4,2813.310510605157
2205,2019-11-01,X4,1340.5220429221743
2206,2019-12-01,X4,2545.7445672599256
2207,2020-01-01,X4,2014.580776025707
2208,2020-02-01,X4,2309.7171014262035
2209,2020-03-01,X4,2599.7727605845876
2210,2020-04-01,X4,4128.894991455677
2211,2020-05-01,X4,4548.636940707573
2212,2020-06-01,X4,1788.1630446632082
2213,2020-07-01,X4,1107.7860141197032
2214,2020-08-01,X4,2709.2248636177724
2215,2020-09-01,X4,3612.7416367636515
2216,2020-10-01,X4,2399.530394214049
2217,2020-11-01,X4,1457.3563436991647
2218,2020-12-01,X4,645.2174957475652
2219,2021-01-01,X4,335.8435098484826
2220,2021-02-01,X4,2907.5120348729433
2221,2021-03-01,X4,4380.542938911924
2222,2021-04-01,X4,3330.3556883747237
2223,2021-05-01,X4,1954.7418711071862
2224,2021-06-01,X4,1903.8378317026345
2225,2021-07-01,X4,4550.869720689991
2226,2021-08-01,X4,1280.4245546790248
2227,2021-09-01,X4,2984.298844300487
2228,2021-10-01,X4,3625.4278248115947
2229,2021-11-01,X4,4815.699110126206
2230,2016-12-01,X4-AMD,
2231,2017-01-01,X4-AMD,
2232,2017-02-01,X4-AMD,
2233,2017-03-01,X4-AMD,
2234,2017-04-01,X4-AMD,
2235,2017-05-01,X4-AMD,
2236,2017-06-01,X4-AMD,
2237,2017-07-01,X4-AMD,
2238,2017-08-01,X4-AMD,
2239,2017-09-01,X4-AMD,
2240,2017-10-01,X4-AMD,
2241,2017-11-01,X4-AMD,
2242,2017-12-01,X4-AMD,0.6850057774069211
2243,2018-01-01,X4-AMD,5.217411086481529
2244,2018-02-01,X4-AMD,1.7076658402752898
2245,2018-03-01,X4-AMD,1.0045962097452854
2246,2018-04-01,X4-AMD,359.941099720209
2247,2018-05-01,X4-AMD,2.8122704865783312
2248,2018-06-01,X4-AMD,-9.639200495289256
2249,2018-07-01,X4-AMD,-0.6051873985938451
2250,2018-08-01,X4-AMD,-0.5409603038931045
2251,2018-09-01,X4-AMD,1.380586225080426
2252,2018-10-01,X4-AMD,-0.49365633131771736
2253,2018-11-01,X4-AMD,0.3847520660631862
2254,2018-12-01,X4-AMD,-0.07110347183340582
2255,2019-01-01,X4-AMD,18.668094694254062
2256,2019-02-01,X4-AMD,0.11332100949444335
2257,2019-03-01,X4-AMD,-2.0074676712643402
2258,2019-04-01,X4-AMD,0.7226465652923463
2259,2019-05-01,X4-AMD,542.2810718146799
2260,2019-06-01,X4-AMD,52.1913376317532
2261,2019-07-01,X4-AMD,87.2423526451461
2262,2019-08-01,X4-AMD,120.18825653809552
2263,2019-09-01,X4-AMD,160.5685455720357
2264,2019-10-01,X4-AMD,150.57224597213744
2265,2019-11-01,X4-AMD,121.63503143978896
2266,2019-12-01,X4-AMD,122.76170522614836
2267,2020-01-01,X4-AMD,178.79236113047634
2268,2020-02-01,X4-AMD,145.35286898520485
2269,2020-03-01,X4-AMD,132.57603558880027
2270,2020-04-01,X4-AMD,114.5550683862644
2271,2020-05-01,X4-AMD,100.54973542243569
2272,2020-06-01,X4-AMD,87.57024434499927
2273,2020-07-01,X4-AMD,84.05614634642335
2274,2020-08-01,X4-AMD,80.1983554347771
2275,2020-09-01,X4-AMD,86.18791159207848
2276,2020-10-01,X4-AMD,75.92805262600702
2277,2020-11-01,X4-AMD,91.77128198322309
2278,2020-12-01,X4-AMD,103.64779540242832
2279,2021-01-01,X4-AMD,106.13533383692551
2280,2021-02-01,X4-AMD,103.52228408178073
2281,2021-03-01,X4-AMD,100.79978371434858
2282,2021-04-01,X4-AMD,103.01648141206347
2283,2021-05-01,X4-AMD,93.79013311297723
2284,2021-06-01,X4-AMD,86.94811829392866
2285,2021-07-01,X4-AMD,80.85166075735097
