,time_period,roadmap_group,prediction,Horizon
11812,2017-05-01,C Series-21.5-Mainstream,,5
11813,2017-06-01,C Series-21.5-Mainstream,,5
11814,2017-07-01,C Series-21.5-Mainstream,,5
11815,2017-08-01,C Series-21.5-Mainstream,,5
11816,2017-09-01,C Series-21.5-Mainstream,,5
11817,2017-10-01,C Series-21.5-Mainstream,,5
11818,2017-11-01,C Series-21.5-Mainstream,,5
11819,2017-12-01,C Series-21.5-Mainstream,,5
11820,2018-01-01,C Series-21.5-Mainstream,,5
11821,2018-02-01,C Series-21.5-Mainstream,,5
11822,2018-03-01,C Series-21.5-Mainstream,,5
11823,2018-04-01,C Series-21.5-Mainstream,,5
11824,2018-05-01,C Series-21.5-Mainstream,,5
11825,2018-06-01,C Series-21.5-Mainstream,,5
11826,2018-07-01,C Series-21.5-Mainstream,6709.824108550276,5
11827,2018-08-01,C Series-21.5-Mainstream,8000.650304000791,5
11828,2018-09-01,C Series-21.5-Mainstream,6256.357180439324,5
11829,2018-10-01,C Series-21.5-Mainstream,2846.000792642965,5
11830,2018-11-01,C Series-21.5-Mainstream,3914.858740264473,5
11831,2018-12-01,C Series-21.5-Mainstream,2755.193837074178,5
11832,2019-01-01,C Series-21.5-Mainstream,3190.087871862158,5
11833,2019-02-01,C Series-21.5-Mainstream,5126.088300155093,5
11834,2019-03-01,C Series-21.5-Mainstream,3166.5890503046453,5
11835,2019-04-01,C Series-21.5-Mainstream,2233.9557877558505,5
11836,2019-05-01,C Series-21.5-Mainstream,2083.438780057951,5
11837,2019-06-01,C Series-21.5-Mainstream,2492.9758653102645,5
11838,2019-07-01,C Series-21.5-Mainstream,2490.5714149236333,5
11839,2019-08-01,C Series-21.5-Mainstream,3337.3445577774946,5
11840,2019-09-01,C Series-21.5-Mainstream,3546.9499481726816,5
11841,2019-10-01,C Series-21.5-Mainstream,1380.2803338639449,5
11842,2019-11-01,C Series-21.5-Mainstream,2677.308068167973,5
11843,2019-12-01,C Series-21.5-Mainstream,3454.138151802186,5
11844,2020-01-01,C Series-21.5-Mainstream,1338.8771427227884,5
11845,2020-02-01,C Series-21.5-Mainstream,3327.669724553939,5
11846,2020-03-01,C Series-21.5-Mainstream,3576.279070756642,5
11847,2020-04-01,C Series-21.5-Mainstream,2962.17993897069,5
11848,2020-05-01,C Series-21.5-Mainstream,2279.146448219836,5
11849,2020-06-01,C Series-21.5-Mainstream,2460.355910300759,5
11850,2020-07-01,C Series-21.5-Mainstream,1967.512101257121,5
11851,2020-08-01,C Series-21.5-Mainstream,3182.915579813675,5
11852,2020-09-01,C Series-21.5-Mainstream,5564.410893286476,5
11853,2020-10-01,C Series-21.5-Mainstream,3461.7288285713353,5
11854,2020-11-01,C Series-21.5-Mainstream,4798.807033170275,5
11855,2020-12-01,C Series-21.5-Mainstream,5853.6366117205625,5
11856,2021-01-01,C Series-21.5-Mainstream,5259.235995073917,5
11857,2021-02-01,C Series-21.5-Mainstream,5375.3908021910265,5
11858,2021-03-01,C Series-21.5-Mainstream,5524.9649554498,5
11859,2021-04-01,C Series-21.5-Mainstream,4914.957729548635,5
11860,2021-05-01,C Series-21.5-Mainstream,5448.095053349611,5
11861,2021-06-01,C Series-21.5-Mainstream,3989.5236658136523,5
11862,2021-07-01,C Series-21.5-Mainstream,4096.097538793075,5
11863,2021-08-01,C Series-21.5-Mainstream,3968.5673480633404,5
11864,2021-09-01,C Series-21.5-Mainstream,3889.0437195304676,5
11865,2021-10-01,C Series-21.5-Mainstream,-5.007537520917026,5
11866,2021-11-01,C Series-21.5-Mainstream,1159.6180837516008,5
11867,2017-10-01,C Series-23.8,,5
11868,2017-11-01,C Series-23.8,,5
11869,2017-12-01,C Series-23.8,,5
11870,2018-01-01,C Series-23.8,,5
11871,2018-02-01,C Series-23.8,,5
11872,2018-03-01,C Series-23.8,,5
11873,2018-04-01,C Series-23.8,,5
11874,2018-05-01,C Series-23.8,,5
11875,2018-06-01,C Series-23.8,,5
11876,2018-07-01,C Series-23.8,,5
11877,2018-08-01,C Series-23.8,,5
11878,2018-09-01,C Series-23.8,,5
11879,2018-10-01,C Series-23.8,,5
11880,2018-11-01,C Series-23.8,,5
11881,2018-12-01,C Series-23.8,,5
11882,2019-01-01,C Series-23.8,,5
11883,2019-02-01,C Series-23.8,454.49951219668924,5
11884,2019-03-01,C Series-23.8,818.0076535672321,5
11885,2019-04-01,C Series-23.8,677.1472122151984,5
11886,2019-05-01,C Series-23.8,849.4770267195886,5
11887,2019-06-01,C Series-23.8,295.47794154744474,5
11888,2019-07-01,C Series-23.8,510.3699855991718,5
11889,2019-08-01,C Series-23.8,629.2550415923803,5
11890,2019-09-01,C Series-23.8,411.84830472702384,5
11891,2019-10-01,C Series-23.8,332.67104262714105,5
11892,2019-11-01,C Series-23.8,-23.27545989349815,5
11893,2019-12-01,C Series-23.8,74.84095052245435,5
11894,2020-01-01,C Series-23.8,-145.44742930549126,5
11895,2020-02-01,C Series-23.8,187.6920179175249,5
11896,2020-03-01,C Series-23.8,328.94516017708656,5
11897,2020-04-01,C Series-23.8,465.72392179789614,5
11898,2020-05-01,C Series-23.8,337.2966076463334,5
11899,2020-06-01,C Series-23.8,253.18102931482127,5
11900,2020-07-01,C Series-23.8,246.80773262907252,5
11901,2020-08-01,C Series-23.8,437.01450862824424,5
11902,2020-09-01,C Series-23.8,786.232466394206,5
11903,2020-10-01,C Series-23.8,927.7472864915625,5
11904,2020-11-01,C Series-23.8,572.9618419939554,5
11905,2020-12-01,C Series-23.8,681.1389953263188,5
11906,2021-01-01,C Series-23.8,726.6069582474337,5
11907,2021-02-01,C Series-23.8,438.2205575994594,5
11908,2021-03-01,C Series-23.8,726.7661695608531,5
11909,2021-04-01,C Series-23.8,654.9745980314128,5
11910,2021-05-01,C Series-23.8,653.1458217576019,5
11911,2021-06-01,C Series-23.8,198.42531822482965,5
11912,2021-07-01,C Series-23.8,473.14595289912506,5
11913,2021-08-01,C Series-23.8,205.89810372571662,5
11914,2021-09-01,C Series-23.8,95.0304272936636,5
11915,2021-10-01,C Series-23.8,154.48948533004545,5
11916,2018-01-01,C Series-23.8-AMD,,5
11917,2018-02-01,C Series-23.8-AMD,,5
11918,2018-03-01,C Series-23.8-AMD,,5
11919,2018-04-01,C Series-23.8-AMD,,5
11920,2018-05-01,C Series-23.8-AMD,,5
11921,2018-06-01,C Series-23.8-AMD,,5
11922,2018-07-01,C Series-23.8-AMD,,5
11923,2018-08-01,C Series-23.8-AMD,,5
11924,2018-09-01,C Series-23.8-AMD,,5
11925,2018-10-01,C Series-23.8-AMD,,5
11926,2018-11-01,C Series-23.8-AMD,,5
11927,2018-12-01,C Series-23.8-AMD,,5
11928,2019-01-01,C Series-23.8-AMD,,5
11929,2019-02-01,C Series-23.8-AMD,,5
11930,2019-03-01,C Series-23.8-AMD,,5
11931,2019-04-01,C Series-23.8-AMD,,5
11932,2019-05-01,C Series-23.8-AMD,2314.1655449396244,5
11933,2019-06-01,C Series-23.8-AMD,2553.457960009288,5
11934,2019-07-01,C Series-23.8-AMD,1661.7029654120415,5
11935,2019-08-01,C Series-23.8-AMD,1893.9556748082064,5
11936,2019-09-01,C Series-23.8-AMD,1456.120089312548,5
11937,2019-10-01,C Series-23.8-AMD,680.1920182575292,5
11938,2019-11-01,C Series-23.8-AMD,1634.0723873528393,5
11939,2019-12-01,C Series-23.8-AMD,1244.401149571462,5
11940,2020-01-01,C Series-23.8-AMD,1280.644487077018,5
11941,2020-02-01,C Series-23.8-AMD,857.2741865935725,5
11942,2020-03-01,C Series-23.8-AMD,1401.1439888428085,5
11943,2020-04-01,C Series-23.8-AMD,45.54354030755172,5
11944,2020-05-01,C Series-23.8-AMD,1360.6652743381458,5
11945,2020-06-01,C Series-23.8-AMD,905.6185141753567,5
11946,2020-07-01,C Series-23.8-AMD,590.4888798060815,5
11947,2020-08-01,C Series-23.8-AMD,861.17042536193,5
11948,2020-09-01,C Series-23.8-AMD,1118.9023642432483,5
11949,2020-10-01,C Series-23.8-AMD,382.8277056756464,5
11950,2020-11-01,C Series-23.8-AMD,582.289619924721,5
11951,2020-12-01,C Series-23.8-AMD,505.31839266890364,5
11952,2021-01-01,C Series-23.8-AMD,126.4388610017447,5
11953,2021-02-01,C Series-23.8-AMD,217.19139484914257,5
11954,2021-03-01,C Series-23.8-AMD,425.09642920278884,5
11955,2021-04-01,C Series-23.8-AMD,948.309261591519,5
11956,2021-05-01,C Series-23.8-AMD,2101.6185536848893,5
11957,2021-06-01,C Series-23.8-AMD,2077.62756613768,5
11958,2021-07-01,C Series-23.8-AMD,2129.9788907960383,5
11959,2021-08-01,C Series-23.8-AMD,4895.743923570203,5
11960,2021-09-01,C Series-23.8-AMD,2673.8746144648,5
11961,2021-10-01,C Series-23.8-AMD,1403.2144286137636,5
11962,2021-11-01,C Series-23.8-AMD,2442.1698691048978,5
11963,2017-07-01,C Series-23.8-Mainstream,,5
11964,2017-08-01,C Series-23.8-Mainstream,,5
11965,2017-09-01,C Series-23.8-Mainstream,,5
11966,2017-10-01,C Series-23.8-Mainstream,,5
11967,2017-11-01,C Series-23.8-Mainstream,,5
11968,2017-12-01,C Series-23.8-Mainstream,,5
11969,2018-01-01,C Series-23.8-Mainstream,,5
11970,2018-02-01,C Series-23.8-Mainstream,,5
11971,2018-03-01,C Series-23.8-Mainstream,,5
11972,2018-04-01,C Series-23.8-Mainstream,,5
11973,2018-05-01,C Series-23.8-Mainstream,,5
11974,2018-06-01,C Series-23.8-Mainstream,,5
11975,2018-07-01,C Series-23.8-Mainstream,,5
11976,2018-08-01,C Series-23.8-Mainstream,,5
11977,2018-09-01,C Series-23.8-Mainstream,,5
11978,2018-10-01,C Series-23.8-Mainstream,,5
11979,2018-11-01,C Series-23.8-Mainstream,6845.685297273391,5
11980,2018-12-01,C Series-23.8-Mainstream,7637.681205600127,5
11981,2019-01-01,C Series-23.8-Mainstream,7009.755097763137,5
11982,2019-02-01,C Series-23.8-Mainstream,7055.916782896133,5
11983,2019-03-01,C Series-23.8-Mainstream,8190.519172533455,5
11984,2019-04-01,C Series-23.8-Mainstream,7750.704521756165,5
11985,2019-05-01,C Series-23.8-Mainstream,7934.870166756833,5
11986,2019-06-01,C Series-23.8-Mainstream,7851.033648352276,5
11987,2019-07-01,C Series-23.8-Mainstream,6023.629174153811,5
11988,2019-08-01,C Series-23.8-Mainstream,6584.01251169666,5
11989,2019-09-01,C Series-23.8-Mainstream,7880.367940165128,5
11990,2019-10-01,C Series-23.8-Mainstream,6729.609793868143,5
11991,2019-11-01,C Series-23.8-Mainstream,9621.389334033418,5
11992,2019-12-01,C Series-23.8-Mainstream,8945.109497547102,5
11993,2020-01-01,C Series-23.8-Mainstream,5982.06281611675,5
11994,2020-02-01,C Series-23.8-Mainstream,2988.1779497996185,5
11995,2020-03-01,C Series-23.8-Mainstream,6236.351886779705,5
11996,2020-04-01,C Series-23.8-Mainstream,5648.537339301386,5
11997,2020-05-01,C Series-23.8-Mainstream,6015.421967845824,5
11998,2020-06-01,C Series-23.8-Mainstream,11800.190996024929,5
11999,2020-07-01,C Series-23.8-Mainstream,1960.2515657970207,5
12000,2020-08-01,C Series-23.8-Mainstream,3644.2164322594535,5
12001,2020-09-01,C Series-23.8-Mainstream,6854.599766908168,5
12002,2020-10-01,C Series-23.8-Mainstream,6218.406369786528,5
12003,2020-11-01,C Series-23.8-Mainstream,7719.468045118327,5
12004,2020-12-01,C Series-23.8-Mainstream,12024.163670725335,5
12005,2021-01-01,C Series-23.8-Mainstream,14649.080939135843,5
12006,2021-02-01,C Series-23.8-Mainstream,15279.996904436239,5
12007,2021-03-01,C Series-23.8-Mainstream,13812.476698032558,5
12008,2021-04-01,C Series-23.8-Mainstream,13279.402165505673,5
12009,2021-05-01,C Series-23.8-Mainstream,16129.288031010585,5
12010,2021-06-01,C Series-23.8-Mainstream,20356.106671788984,5
12011,2021-07-01,C Series-23.8-Mainstream,15666.192292177053,5
12012,2021-08-01,C Series-23.8-Mainstream,14187.519269580514,5
12013,2021-09-01,C Series-23.8-Mainstream,14255.329684739774,5
12014,2021-10-01,C Series-23.8-Mainstream,15233.956865750628,5
12015,2021-11-01,C Series-23.8-Mainstream,15675.126992047693,5
12016,2018-09-01,C Series-27,,5
12017,2018-10-01,C Series-27,,5
12018,2018-11-01,C Series-27,,5
12019,2018-12-01,C Series-27,,5
12020,2019-01-01,C Series-27,,5
12021,2019-02-01,C Series-27,,5
12022,2019-03-01,C Series-27,,5
12023,2019-04-01,C Series-27,,5
12024,2019-05-01,C Series-27,,5
12025,2019-06-01,C Series-27,,5
12026,2019-07-01,C Series-27,,5
12027,2019-08-01,C Series-27,,5
12028,2019-09-01,C Series-27,,5
12029,2019-10-01,C Series-27,,5
12030,2019-11-01,C Series-27,,5
12031,2019-12-01,C Series-27,,5
12032,2020-01-01,C Series-27,1474.459143242753,5
12033,2020-02-01,C Series-27,1495.806334646547,5
12034,2020-03-01,C Series-27,1369.5607685532527,5
12035,2020-04-01,C Series-27,1045.0731132415326,5
12036,2020-05-01,C Series-27,1361.748814111789,5
12037,2020-06-01,C Series-27,1807.5904926564153,5
12038,2020-07-01,C Series-27,2483.08281127449,5
12039,2020-08-01,C Series-27,6924.18120498744,5
12040,2020-09-01,C Series-27,3025.5376695676937,5
12041,2020-10-01,C Series-27,6497.6448711182,5
12042,2020-11-01,C Series-27,6525.601248552227,5
12043,2020-12-01,C Series-27,9168.016778754947,5
12044,2021-01-01,C Series-27,8040.187637352397,5
12045,2021-02-01,C Series-27,11404.537485500037,5
12046,2021-03-01,C Series-27,5857.239463301965,5
12047,2021-04-01,C Series-27,2227.458977234176,5
12048,2021-05-01,C Series-27,3467.6917686747793,5
12049,2021-06-01,C Series-27,6171.930359198089,5
12050,2021-07-01,C Series-27,6246.889410245521,5
12051,2021-08-01,C Series-27,5091.39041213567,5
12052,2021-09-01,C Series-27,4716.051549495535,5
12053,2021-10-01,C Series-27,3215.6211287154574,5
12054,2021-11-01,C Series-27,3548.1555643101206,5
12055,2018-11-01,Chrome AIO,,5
12056,2018-12-01,Chrome AIO,,5
12057,2019-01-01,Chrome AIO,,5
12058,2019-02-01,Chrome AIO,,5
12059,2019-03-01,Chrome AIO,,5
12060,2019-04-01,Chrome AIO,,5
12061,2019-05-01,Chrome AIO,,5
12062,2019-06-01,Chrome AIO,,5
12063,2019-07-01,Chrome AIO,,5
12064,2019-08-01,Chrome AIO,,5
12065,2019-09-01,Chrome AIO,,5
12066,2019-10-01,Chrome AIO,,5
12067,2019-11-01,Chrome AIO,,5
12068,2019-12-01,Chrome AIO,,5
12069,2020-01-01,Chrome AIO,,5
12070,2020-02-01,Chrome AIO,,5
12071,2020-03-01,Chrome AIO,1436.1135027740922,5
12072,2020-04-01,Chrome AIO,2521.1907082114735,5
12073,2020-05-01,Chrome AIO,4780.253744704893,5
12074,2020-06-01,Chrome AIO,3522.6262073064354,5
12075,2020-07-01,Chrome AIO,7532.80426082915,5
12076,2020-08-01,Chrome AIO,9573.767642241959,5
12077,2020-09-01,Chrome AIO,13706.193191979504,5
12078,2020-10-01,Chrome AIO,9734.097454001738,5
12079,2020-11-01,Chrome AIO,4080.322619430162,5
12080,2020-12-01,Chrome AIO,989.1830856261345,5
12081,2021-01-01,Chrome AIO,1136.1952929359754,5
12082,2021-02-01,Chrome AIO,361.12364832997497,5
12083,2021-03-01,Chrome AIO,109.90048835359232,5
12084,2021-04-01,Chrome AIO,804.3982039022607,5
12085,2021-05-01,Chrome AIO,1427.052683535764,5
12086,2021-06-01,Chrome AIO,942.9658243178905,5
12087,2021-07-01,Chrome AIO,392.48584784487787,5
12088,2021-08-01,Chrome AIO,3020.411195817156,5
12089,2021-09-01,Chrome AIO,1219.7121842139484,5
12090,2021-10-01,Chrome AIO,1181.9163950376028,5
12091,2017-12-01,Chromebox,,5
12092,2018-01-01,Chromebox,,5
12093,2018-02-01,Chromebox,,5
12094,2018-03-01,Chromebox,,5
12095,2018-04-01,Chromebox,,5
12096,2018-05-01,Chromebox,,5
12097,2018-06-01,Chromebox,,5
12098,2018-07-01,Chromebox,,5
12099,2018-08-01,Chromebox,,5
12100,2018-09-01,Chromebox,,5
12101,2018-10-01,Chromebox,,5
12102,2018-11-01,Chromebox,,5
12103,2018-12-01,Chromebox,,5
12104,2019-01-01,Chromebox,,5
12105,2019-02-01,Chromebox,,5
12106,2019-03-01,Chromebox,,5
12107,2019-04-01,Chromebox,16592.995532857058,5
12108,2019-05-01,Chromebox,5827.283931131312,5
12109,2019-06-01,Chromebox,7047.703163252605,5
12110,2019-07-01,Chromebox,6653.3389736917825,5
12111,2019-08-01,Chromebox,6119.955171883341,5
12112,2019-09-01,Chromebox,2400.14884517866,5
12113,2019-10-01,Chromebox,2412.6722886147118,5
12114,2019-11-01,Chromebox,1151.1360490928125,5
12115,2019-12-01,Chromebox,-199.13610413548085,5
12116,2020-01-01,Chromebox,-1346.6369671731798,5
12117,2020-02-01,Chromebox,468.46399028913527,5
12118,2020-03-01,Chromebox,2569.9520569664323,5
12119,2020-04-01,Chromebox,2800.944298248403,5
12120,2020-05-01,Chromebox,8569.935973078707,5
12121,2020-06-01,Chromebox,25206.23818516575,5
12122,2020-07-01,Chromebox,21425.737608972184,5
12123,2020-08-01,Chromebox,18319.134701456653,5
12124,2020-09-01,Chromebox,11205.624631951992,5
12125,2020-10-01,Chromebox,15052.852643072825,5
12126,2020-11-01,Chromebox,8047.62210590184,5
12127,2020-12-01,Chromebox,4662.059137409346,5
12128,2021-01-01,Chromebox,2337.5229307921854,5
12129,2021-02-01,Chromebox,1831.290800542154,5
12130,2021-03-01,Chromebox,1484.2549815354298,5
12131,2021-04-01,Chromebox,1984.0130305348207,5
12132,2021-05-01,Chromebox,2293.9611040023024,5
12133,2021-06-01,Chromebox,2623.2468467436674,5
12134,2021-07-01,Chromebox,2686.8181699894435,5
12135,2021-08-01,Chromebox,2043.8611215250887,5
12136,2021-09-01,Chromebox,2620.7389488830654,5
12137,2021-10-01,Chromebox,2709.264752553798,5
12138,2021-11-01,Chromebox,2998.0643659269645,5
12139,2019-12-01,ConceptD-CM100,,5
12140,2020-01-01,ConceptD-CM100,,5
12141,2020-02-01,ConceptD-CM100,,5
12142,2020-03-01,ConceptD-CM100,,5
12143,2020-04-01,ConceptD-CM100,,5
12144,2020-05-01,ConceptD-CM100,,5
12145,2020-06-01,ConceptD-CM100,,5
12146,2020-07-01,ConceptD-CM100,,5
12147,2020-08-01,ConceptD-CM100,,5
12148,2020-09-01,ConceptD-CM100,,5
12149,2020-10-01,ConceptD-CM100,,5
12150,2020-11-01,ConceptD-CM100,,5
12151,2020-12-01,ConceptD-CM100,,5
12152,2021-01-01,ConceptD-CM100,,5
12153,2021-02-01,ConceptD-CM100,,5
12154,2021-03-01,ConceptD-CM100,,5
12155,2021-04-01,ConceptD-CM100,144.48215577236363,5
12156,2021-05-01,ConceptD-CM100,177.67396973076168,5
12157,2021-06-01,ConceptD-CM100,84.69537596371525,5
12158,2021-07-01,ConceptD-CM100,87.28928130276957,5
12159,2021-08-01,ConceptD-CM100,113.02286096261788,5
12160,2021-09-01,ConceptD-CM100,44.74424497129689,5
12161,2021-10-01,ConceptD-CM100,35.98223851165039,5
12162,2020-08-01,ConceptD-CT300,,5
12163,2020-09-01,ConceptD-CT300,,5
12164,2020-10-01,ConceptD-CT300,,5
12165,2020-11-01,ConceptD-CT300,,5
12166,2020-12-01,ConceptD-CT300,,5
12167,2021-01-01,ConceptD-CT300,,5
12168,2021-02-01,ConceptD-CT300,,5
12169,2021-03-01,ConceptD-CT300,,5
12170,2021-04-01,ConceptD-CT300,144.48215577236363,5
12171,2021-05-01,ConceptD-CT300,177.67396973076168,5
12172,2021-06-01,ConceptD-CT300,84.69537596371525,5
12173,2021-07-01,ConceptD-CT300,87.28928130276957,5
12174,2021-08-01,ConceptD-CT300,113.02286096261788,5
12175,2021-09-01,ConceptD-CT300,44.74424497129689,5
12176,2021-10-01,ConceptD-CT300,35.98223851165039,5
12177,2019-05-01,ConceptD-CT500,,5
12178,2019-06-01,ConceptD-CT500,,5
12179,2019-07-01,ConceptD-CT500,,5
12180,2019-08-01,ConceptD-CT500,,5
12181,2019-09-01,ConceptD-CT500,,5
12182,2019-10-01,ConceptD-CT500,,5
12183,2019-11-01,ConceptD-CT500,,5
12184,2019-12-01,ConceptD-CT500,,5
12185,2020-01-01,ConceptD-CT500,,5
12186,2020-02-01,ConceptD-CT500,,5
12187,2020-03-01,ConceptD-CT500,,5
12188,2020-04-01,ConceptD-CT500,,5
12189,2020-05-01,ConceptD-CT500,,5
12190,2020-06-01,ConceptD-CT500,,5
12191,2020-07-01,ConceptD-CT500,,5
12192,2020-08-01,ConceptD-CT500,,5
12193,2020-09-01,ConceptD-CT500,118.4698913504814,5
12194,2020-10-01,ConceptD-CT500,96.92675351606707,5
12195,2020-11-01,ConceptD-CT500,91.23134589162535,5
12196,2020-12-01,ConceptD-CT500,78.67260620352101,5
12197,2021-01-01,ConceptD-CT500,72.22720390814514,5
12198,2021-02-01,ConceptD-CT500,49.158952719399565,5
12199,2021-03-01,ConceptD-CT500,134.0568565159849,5
12200,2021-04-01,ConceptD-CT500,60.86677879750244,5
12201,2021-05-01,ConceptD-CT500,53.45422623859476,5
12202,2021-06-01,ConceptD-CT500,79.12972255928644,5
12203,2021-07-01,ConceptD-CT500,49.221973884775316,5
12204,2021-08-01,ConceptD-CT500,59.93325724349334,5
12205,2021-09-01,ConceptD-CT500,72.23472600021543,5
12206,2021-10-01,ConceptD-CT500,72.99318473683827,5
12207,2019-11-01,ConceptD-CT700,,5
12208,2019-12-01,ConceptD-CT700,,5
12209,2020-01-01,ConceptD-CT700,,5
12210,2020-02-01,ConceptD-CT700,,5
12211,2020-03-01,ConceptD-CT700,,5
12212,2020-04-01,ConceptD-CT700,,5
12213,2020-05-01,ConceptD-CT700,,5
12214,2020-06-01,ConceptD-CT700,,5
12215,2020-07-01,ConceptD-CT700,,5
12216,2020-08-01,ConceptD-CT700,,5
12217,2020-09-01,ConceptD-CT700,,5
12218,2020-10-01,ConceptD-CT700,,5
12219,2020-11-01,ConceptD-CT700,,5
12220,2020-12-01,ConceptD-CT700,,5
12221,2021-01-01,ConceptD-CT700,,5
12222,2021-02-01,ConceptD-CT700,,5
12223,2021-03-01,ConceptD-CT700,38.03500055743772,5
12224,2021-04-01,ConceptD-CT700,35.99969389916493,5
12225,2021-05-01,ConceptD-CT700,23.962829444126307,5
12226,2021-06-01,ConceptD-CT700,12.571557180685804,5
12227,2021-07-01,ConceptD-CT700,11.65761974728765,5
12228,2021-08-01,ConceptD-CT700,13.501422156818318,5
12229,2021-09-01,ConceptD-CT700,10.154010900385757,5
12230,2021-10-01,ConceptD-CT700,18.394078695454766,5
12231,2019-07-01,ConceptD-CT900,,5
12232,2019-08-01,ConceptD-CT900,,5
12233,2019-09-01,ConceptD-CT900,,5
12234,2019-10-01,ConceptD-CT900,,5
12235,2017-02-01,Essential-S2,,5
12236,2017-03-01,Essential-S2,,5
12237,2017-04-01,Essential-S2,,5
12238,2017-05-01,Essential-S2,,5
12239,2017-06-01,Essential-S2,,5
12240,2017-07-01,Essential-S2,,5
12241,2017-08-01,Essential-S2,,5
12242,2017-09-01,Essential-S2,,5
12243,2017-10-01,Essential-S2,,5
12244,2017-11-01,Essential-S2,,5
12245,2017-12-01,Essential-S2,,5
12246,2018-01-01,Essential-S2,,5
12247,2018-02-01,Essential-S2,,5
12248,2018-03-01,Essential-S2,,5
12249,2018-04-01,Essential-S2,,5
12250,2018-05-01,Essential-S2,,5
12251,2018-06-01,Essential-S2,26169.707158400703,5
12252,2018-07-01,Essential-S2,8816.385825453757,5
12253,2018-08-01,Essential-S2,15416.009100060017,5
12254,2018-09-01,Essential-S2,11439.868903210983,5
12255,2018-10-01,Essential-S2,-124.42504442644035,5
12256,2018-11-01,Essential-S2,4456.063389120438,5
12257,2018-12-01,Essential-S2,-171.0383533742266,5
12258,2019-01-01,Essential-S2,639.4946415313048,5
12259,2019-02-01,Essential-S2,10735.586163683876,5
12260,2019-03-01,Essential-S2,8920.575357277476,5
12261,2019-04-01,Essential-S2,11543.533995832555,5
12262,2019-05-01,Essential-S2,5308.180095333605,5
12263,2019-06-01,Essential-S2,2979.408049567282,5
12264,2019-07-01,Essential-S2,6865.578336341448,5
12265,2019-08-01,Essential-S2,11051.72758241218,5
12266,2019-09-01,Essential-S2,8379.174100611332,5
12267,2019-10-01,Essential-S2,9342.665445268032,5
12268,2019-11-01,Essential-S2,10312.7159563234,5
12269,2019-12-01,Essential-S2,8465.120626061887,5
12270,2020-01-01,Essential-S2,7617.980742889917,5
12271,2020-02-01,Essential-S2,8353.474337847096,5
12272,2020-03-01,Essential-S2,8732.883246156376,5
12273,2020-04-01,Essential-S2,9257.05187502575,5
12274,2020-05-01,Essential-S2,8886.110510399485,5
12275,2020-06-01,Essential-S2,8115.001098272215,5
12276,2020-07-01,Essential-S2,8401.14846837517,5
12277,2020-08-01,Essential-S2,8742.177334458876,5
12278,2020-09-01,Essential-S2,8467.46231101747,5
12279,2020-10-01,Essential-S2,8316.832578376163,5
12280,2020-11-01,Essential-S2,8525.385681024718,5
12281,2020-12-01,Essential-S2,7546.031398800384,5
12282,2021-01-01,Essential-S2,7355.0832364725775,5
12283,2021-02-01,Essential-S2,6089.4637026246255,5
12284,2021-03-01,Essential-S2,6031.880544953858,5
12285,2021-04-01,Essential-S2,6158.365290354959,5
12286,2021-05-01,Essential-S2,6782.287785213995,5
12287,2021-06-01,Essential-S2,6884.840748675113,5
12288,2021-07-01,Essential-S2,6683.531365135677,5
12289,2021-08-01,Essential-S2,6823.5078900014105,5
12290,2021-09-01,Essential-S2,6667.501397869281,5
12291,2021-10-01,Essential-S2,6268.939097864021,5
12292,2018-04-01,Essential-X2,,5
12293,2018-05-01,Essential-X2,,5
12294,2018-06-01,Essential-X2,,5
12295,2018-07-01,Essential-X2,,5
12296,2018-08-01,Essential-X2,,5
12297,2018-09-01,Essential-X2,,5
12298,2018-10-01,Essential-X2,,5
12299,2018-11-01,Essential-X2,,5
12300,2018-12-01,Essential-X2,,5
12301,2019-01-01,Essential-X2,,5
12302,2019-02-01,Essential-X2,,5
12303,2019-03-01,Essential-X2,,5
12304,2019-04-01,Essential-X2,,5
12305,2019-05-01,Essential-X2,,5
12306,2019-06-01,Essential-X2,,5
12307,2019-07-01,Essential-X2,,5
12308,2019-08-01,Essential-X2,493.27233838261225,5
12309,2019-09-01,Essential-X2,-284.16595526803144,5
12310,2019-10-01,Essential-X2,597.3631673501518,5
12311,2019-11-01,Essential-X2,109.26954921178,5
12312,2019-12-01,Essential-X2,-22.653870737629063,5
12313,2020-01-01,Essential-X2,-262.9824602608211,5
12314,2020-02-01,Essential-X2,691.8335727987603,5
12315,2020-03-01,Essential-X2,239.5763463971838,5
12316,2020-04-01,Essential-X2,69.59911204872412,5
12317,2020-05-01,Essential-X2,-35.18109067445663,5
12318,2020-06-01,Essential-X2,35.56057571348554,5
12319,2020-07-01,Essential-X2,-37.470589825088275,5
12320,2020-08-01,Essential-X2,55.452577954072886,5
12321,2020-09-01,Essential-X2,242.24393649397263,5
12322,2020-10-01,Essential-X2,91.49614043508213,5
12323,2020-11-01,Essential-X2,124.84910918732544,5
12324,2020-12-01,Essential-X2,86.2606493762255,5
12325,2021-01-01,Essential-X2,61.77947544920318,5
12326,2021-02-01,Essential-X2,-1.5797687477791542,5
12327,2021-03-01,Essential-X2,-21.514782402252223,5
12328,2021-04-01,Essential-X2,-36.878522537071625,5
12329,2021-05-01,Essential-X2,-34.60990252974597,5
12330,2021-06-01,Essential-X2,-25.29267111405439,5
12331,2021-07-01,Essential-X2,-16.214119642039723,5
